GENES,IMPORTANCE
MAP2,8.9597156116325e-05
XCL1,8.947265798369462e-05
DMKN,8.94269200172793e-05
MEX3B,8.942078376176523e-05
PHF8,8.941179222996426e-05
ME1,8.927808807978376e-05
ZC3H7B,8.927757543968687e-05
CDC42EP4,8.925345614333685e-05
HMG20B,8.924441140720559e-05
MMP15,8.924441140720553e-05
ITGB4,8.918282106116886e-05
GCNT3,8.916042457170091e-05
THOC3,8.908427650751014e-05
PLEKHA8P1,8.904940689621542e-05
RGS12,8.903171941222544e-05
COPG2,8.901341671140094e-05
CLTCL1,8.898573195385145e-05
CTNNAL1,8.898573195385137e-05
FGD4,8.898573195385137e-05
ENPP2,8.898573195385137e-05
TCF19,8.898573195385135e-05
RBMS3,8.889166669808618e-05
KLHL21,8.882447722968255e-05
NAPEPLD,8.881327898494852e-05
SRM,8.87990159574454e-05
SERPING1,8.872668136785243e-05
FAM118A,8.869009829287515e-05
ATP11A,8.869009829287512e-05
ZNF239,8.869009829287512e-05
NUCB2,8.869009829287512e-05
HENMT1,8.869009829287512e-05
GUSBP1,8.869009829287511e-05
KLHL13,8.869009829287511e-05
IER5,8.869009829287511e-05
METTL14,8.869009829287511e-05
KCNK5,8.868693837860736e-05
RBPMS,8.859660730607066e-05
DAB2,8.859292241357275e-05
MGAT2,8.846837304714292e-05
PGPEP1,8.843477831294105e-05
COL4A6,8.842134041926035e-05
NPR2,8.839320124018532e-05
SYDE1,8.835972618637962e-05
OPLAH,8.83489825302102e-05
FAM24B,8.834898253021017e-05
WFDC3,8.829592007824013e-05
SFMBT2,8.829592007824013e-05
ICAM1,8.827839289512373e-05
SRCAP,8.817595279552508e-05
CADM3,8.814999833532233e-05
SDF2L1,8.811235267683012e-05
GGT7,8.806771163818837e-05
RGP1,8.800383757235075e-05
TLR2,8.79510141404345e-05
TMED5,8.79510141404345e-05
AP1G1,8.795101414043448e-05
KATNAL1,8.795101414043448e-05
FOXK1,8.795101414043448e-05
RABL2A,8.795101414043448e-05
RAPGEF3,8.795101414043448e-05
RPP25,8.795101414043448e-05
UBD,8.795101414043448e-05
MSH5,8.795101414043448e-05
CAMK2B,8.795101414043448e-05
IZUMO4,8.784876929721144e-05
WNK4,8.780319730994636e-05
GK,8.753030469981445e-05
NUDCD1,8.750756364897014e-05
SAMD8,8.748068786160865e-05
DACT1,8.748068786160865e-05
ATL3,8.739385839474849e-05
ZEB1,8.737617091075851e-05
RGS10,8.736689924576371e-05
FAM120AOS,8.736689924576371e-05
PRSS27,8.735974681848198e-05
NCF1B,8.726227008506417e-05
CXCL5,8.721996351138985e-05
ALS2CL,8.718332027886713e-05
MGAT4A,8.713413165615806e-05
HIST1H2AC,8.709336033786956e-05
SLC15A2,8.706028917170374e-05
MPZL2,8.704563605369473e-05
PRRG1,8.698784596305178e-05
TMEM87A,8.698684526884146e-05
NTN4,8.691629632701763e-05
BMP4,8.691629632701763e-05
MSH6,8.691629632701762e-05
IER5L,8.691629632701762e-05
NBPF3,8.691629632701762e-05
CACNA2D1,8.691629632701762e-05
HTATSF1,8.69162963270176e-05
NSD1,8.67515360653667e-05
ARHGAP23,8.665761687366336e-05
CLIP1,8.650240920165084e-05
MDH1B,8.647284583555323e-05
PLD3,8.647284583555323e-05
PTPN7,8.647284583555323e-05
KPTN,8.647284583555323e-05
ZDHHC18,8.645890085154507e-05
INTS2,8.634322184574056e-05
EFS,8.622648445140636e-05
LYVE1,8.622648445140636e-05
TSTD2,8.622648445140634e-05
DPP9,8.598613188150699e-05
LMNB2,8.598030939596386e-05
CCDC106,8.596117219155588e-05
BCL2L15,8.587294258986835e-05
DDI2,8.569362619935618e-05
ARHGEF16,8.567463495091736e-05
GZMK,8.55498747169551e-05
PPT2-EGFL8,8.53642196068923e-05
SNRPG,8.53642196068923e-05
ALG11,8.53642196068923e-05
PDIA5,8.523837554850374e-05
FBXO44,8.516877290880248e-05
PDE4C,8.51424943611601e-05
SOCS7,8.505709224436378e-05
KATNAL2,8.504087029019954e-05
C1orf115,8.478415052967376e-05
EEF1A2,8.47637113088538e-05
HLA-DRA,8.474831614652513e-05
STK10,8.474831614652513e-05
ZNF214,8.474831614652512e-05
DNAL1,8.474831614652512e-05
TLR5,8.474831614652512e-05
BARX2,8.474831614652512e-05
GART,8.468190568645058e-05
LILRB3,8.465873018865351e-05
CACNA1C,8.450195476237824e-05
SESTD1,8.444036441634157e-05
ACBD3,8.441836786418532e-05
ZMYND12,8.440341020871949e-05
CHL1,8.438997231503877e-05
USP41,8.425559337823138e-05
REST,8.425559337823137e-05
KIAA0930,8.425559337823136e-05
AGPAT2,8.425559337823136e-05
PDGFA,8.421607016152337e-05
DPP4,8.420696942083392e-05
TESC,8.411666426856381e-05
SLC25A45,8.408882567203961e-05
PPP3CC,8.407986707625244e-05
CHSY1,8.404713374549155e-05
KLF12,8.403962675343875e-05
MCTP2,8.389647725400481e-05
LARP4,8.3812142886767e-05
FAM117B,8.381214288676697e-05
ASNS,8.381214288676697e-05
KIT,8.375666761711727e-05
LYSMD2,8.375127713303659e-05
ICA1,8.365068258543849e-05
CAPG,8.361091128155662e-05
PTK2B,8.358896845642215e-05
WDR27,8.35078141181149e-05
SULT1A1,8.350354283715141e-05
ENTPD6,8.350172754274193e-05
RAB8B,8.348538989305638e-05
VASN,8.347303368741186e-05
RSRC1,8.347303368741186e-05
TRIP11,8.34672369489614e-05
C5orf24,8.336869239530262e-05
BTBD11,8.334298512043537e-05
PARVG,8.326435110319335e-05
PIGP,8.32322460902367e-05
SOX18,8.311325453910816e-05
IMPAD1,8.308175384200214e-05
FOSL1,8.296555558488045e-05
SHB,8.291538744847265e-05
ARHGEF35,8.277742507335013e-05
SLC29A4,8.277742507335013e-05
DYNC2LI1,8.277742507335012e-05
TCF12,8.277742507335012e-05
SPN,8.277742507335012e-05
ARFGAP1,8.277742507335012e-05
HAS3,8.277742507335012e-05
TRRAP,8.277742507335012e-05
EMCN,8.277742507335012e-05
ABHD3,8.277742507335012e-05
SDC4,8.277742507335012e-05
ZFP41,8.277742507335012e-05
POMGNT1,8.277742507335012e-05
KIAA1522,8.277742507335012e-05
MYH9,8.277742507335012e-05
IL1R1,8.277742507335012e-05
HRCT1,8.277742507335012e-05
HSPB2-C11orf52,8.277742507335012e-05
FLRT2,8.277742507335012e-05
CENPV,8.277742507335012e-05
ICMT,8.277742507335012e-05
LRRC4,8.27774250733501e-05
CACNB3,8.27774250733501e-05
DNAL4,8.27774250733501e-05
HDLBP,8.27774250733501e-05
LRRC37A3,8.27774250733501e-05
GJA5,8.27774250733501e-05
PFKP,8.27774250733501e-05
TAF1C,8.27774250733501e-05
MEF2D,8.27774250733501e-05
RPP40,8.27774250733501e-05
C1QB,8.27774250733501e-05
RBKS,8.27774250733501e-05
RALGAPA2,8.27774250733501e-05
ADAR,8.27774250733501e-05
CCRL2,8.27774250733501e-05
DDX60,8.27774250733501e-05
EFHC1,8.27774250733501e-05
LIMD2,8.27774250733501e-05
PPIP5K1,8.27774250733501e-05
ACOT11,8.27774250733501e-05
RBM3,8.27774250733501e-05
PPP2R5A,8.27774250733501e-05
ARL2BP,8.27774250733501e-05
CALD1,8.27774250733501e-05
OLFML1,8.277742507335008e-05
BMP2,8.264516790922917e-05
CNST,8.264435110761622e-05
NCAPD3,8.248179141237387e-05
BTN2A2,8.24464829386945e-05
SMOC2,8.24011640502894e-05
CXCL10,8.24011640502894e-05
PTGFRN,8.216876753604605e-05
TMEM9,8.211896828299402e-05
NEU1,8.193248803910865e-05
KLHL28,8.190732145752228e-05
TEX2,8.18930508738486e-05
GLUD1,8.186646088545832e-05
SLC16A14,8.18421294074612e-05
LTF,8.180183399212846e-05
TPST2,8.166311358197807e-05
CD99,8.165140862933761e-05
TFPI,8.164864200416804e-05
DPY19L1,8.158746333989598e-05
PDP1,8.157509535458461e-05
RALGDS,8.156879946390793e-05
NUDT1,8.148402780657901e-05
BACH1,8.140516211958082e-05
S100A3,8.139780132212764e-05
SKI,8.105289538432194e-05
IQCA1,8.100362310749262e-05
NAALADL2,8.096666889987053e-05
EHD1,8.095625638833072e-05
PPP2R2C,8.091963627198797e-05
NR3C2,8.082376206899651e-05
KRT8,8.076352594070345e-05
BIRC3,8.070798944651638e-05
DLK2,8.070798944651638e-05
SGCA,8.070798944651635e-05
PSRC1,8.070798944651635e-05
C20orf194,8.070798944651634e-05
ADRA2A,8.070798944651634e-05
CIB1,8.070798944651634e-05
CAND2,8.070798944651634e-05
ACAT2,8.070798944651634e-05
BZW2,8.070798944651634e-05
FAM120A,8.070798944651634e-05
OMD,8.070798944651634e-05
BTN3A1,8.070798944651632e-05
CST7,8.07079894465163e-05
DCUN1D1,8.062736208443194e-05
MYO10,8.062736208443194e-05
TTC21A,8.056017261602822e-05
SLC7A7,8.056017261602822e-05
ARHGEF4,8.056017261602822e-05
ATP8A1,8.053099824158979e-05
ARHGAP4,8.026901825294556e-05
FKBP14,8.026901825294553e-05
ZC3HAV1L,8.023745035036988e-05
LILRB2,8.0190630539808e-05
PACRG,8.019063053980792e-05
LSM7,8.019063053980792e-05
PIK3R5,8.01906305398079e-05
MAGI1,8.013047252739993e-05
MYC,7.999164634492004e-05
CHCHD6,7.995546740039502e-05
LRP1,7.987870936944313e-05
WIPF2,7.982108846358763e-05
SIRT3,7.975286531105468e-05
OTUD4,7.97263340850697e-05
SOS1,7.960487619987826e-05
ENHO,7.959458465652507e-05
KDELC1,7.959367795514437e-05
KRBA1,7.957472707944076e-05
TNFRSF12A,7.955233058997284e-05
FNDC5,7.952615150409079e-05
RAB40B,7.949866651103068e-05
PSEN2,7.945396169505498e-05
MAGI3,7.932836569529402e-05
NLRC5,7.932836569529388e-05
MID2,7.926364363674671e-05
NUP107,7.925657531909892e-05
CCHCR1,7.924997798215624e-05
IRF9,7.924997798215624e-05
NR2F6,7.92298211416351e-05
TPI1,7.915591272639107e-05
CBX8,7.911624751551784e-05
NEXN,7.893418748065889e-05
TAGLN2,7.893039730551813e-05
TP53I3,7.888201683460423e-05
VHL,7.879774117559289e-05
TREX1,7.879774117559288e-05
STAP2,7.86385538196826e-05
PLLP,7.863188635902513e-05
LGR4,7.851823779486677e-05
SPP1,7.84504233081523e-05
PTER,7.839112129908285e-05
PDGFRL,7.834292015870635e-05
NLK,7.834292015870635e-05
GLYATL2,7.81747147998752e-05
CFI,7.814168293384684e-05
PMM1,7.806467671308169e-05
SLC2A6,7.793160376082638e-05
ZFP90,7.78389991456786e-05
POGZ,7.782121369816006e-05
ZNF789,7.760383600626574e-05
ARHGAP33,7.760383600626574e-05
TMEM218,7.760383600626574e-05
GIMAP6,7.760383600626574e-05
HLTF,7.760383600626573e-05
CDC14B,7.760383600626573e-05
FEZ2,7.760383600626573e-05
NRCAM,7.760383600626573e-05
TLE6,7.760383600626572e-05
ZNF503,7.760383600626572e-05
DOCK5,7.760383600626572e-05
TAB3,7.760383600626572e-05
ZBED3,7.760383600626572e-05
ZNF681,7.760383600626572e-05
LY96,7.760383600626572e-05
MINK1,7.760383600626572e-05
ARRDC4,7.760383600626572e-05
ZNF135,7.760383600626572e-05
FAH,7.760383600626572e-05
P4HB,7.760383600626572e-05
LRRC1,7.760383600626572e-05
SLC5A1,7.760383600626572e-05
PDE1B,7.760383600626565e-05
CAPS,7.75125373756702e-05
AARS,7.750977075050058e-05
ABL2,7.747214464819454e-05
TMEM51,7.732667944910033e-05
KBTBD4,7.716343216276127e-05
GIT1,7.710125878260615e-05
LGALS8,7.708462447567356e-05
VGLL3,7.705112959661438e-05
DNAH17,7.7035908183864e-05
COX4I2,7.697400777201196e-05
RPL3,7.697033530417385e-05
RFX2,7.69126277503395e-05
CD2,7.670869889495204e-05
DEPDC7,7.669340350815821e-05
HCLS1,7.6687937463289e-05
FOXN3,7.667998081571498e-05
TCEAL4,7.65580120982505e-05
HDAC1,7.647751976467164e-05
ST6GALNAC6,7.644738668538804e-05
PLCE1,7.644738668538804e-05
PPP1R3D,7.640690866004625e-05
EP300,7.632654698384276e-05
FREM1,7.630287501278849e-05
RBM24,7.627348453187263e-05
NEB,7.625420407572192e-05
PLXNB2,7.619285716978818e-05
PCSK5,7.619285716978816e-05
EPHA4,7.617551795213573e-05
DUSP23,7.616652423142719e-05
PART1,7.611145454460676e-05
PREP,7.605175928614043e-05
LPAR2,7.605175928614043e-05
BAIAP2L2,7.59892213963185e-05
SPATA18,7.597007103771272e-05
PEX12,7.583003404040823e-05
FSTL1,7.569777687628722e-05
FTCD,7.56873838681046e-05
ZNF391,7.564402530156423e-05
ZMYM4,7.555714143027635e-05
SYNRG,7.540671179820168e-05
NFE2L3,7.521602566761141e-05
SDR39U1,7.513462304243003e-05
TMEM67,7.503525410735052e-05
C1QL1,7.499759188976458e-05
PLEKHG5,7.479531622699133e-05
C6orf48,7.479012967153563e-05
FOXP1,7.471722431654481e-05
MPI,7.471005773809072e-05
NCOA3,7.465110468505171e-05
ASAP2,7.449968256601512e-05
ABCG1,7.449968256601512e-05
S100A12,7.449968256601512e-05
ZNF404,7.449968256601512e-05
TBX1,7.449968256601511e-05
ZFAND5,7.449968256601511e-05
CALM2,7.449968256601511e-05
FGFR4,7.449968256601511e-05
RERE,7.449968256601511e-05
PTAFR,7.449968256601511e-05
LAMA2,7.449968256601511e-05
MRFAP1,7.449968256601511e-05
DGKG,7.449968256601511e-05
SAMD13,7.449968256601511e-05
SREBF2,7.449968256601511e-05
HMGB3,7.449968256601511e-05
PEBP1,7.449968256601511e-05
INCENP,7.449968256601511e-05
SATB2,7.449968256601511e-05
IL11RA,7.449968256601511e-05
PIP4K2A,7.449968256601511e-05
TSSK4,7.449968256601511e-05
F2RL1,7.44996825660151e-05
PPWD1,7.44996825660151e-05
NT5E,7.44996825660151e-05
ELF3,7.44996825660151e-05
LENG8,7.44996825660151e-05
TUSC1,7.44996825660151e-05
TPD52L1,7.44996825660151e-05
CTNND1,7.44996825660151e-05
ZNF275,7.44996825660151e-05
GTF2IRD1,7.44996825660151e-05
NUP62CL,7.44996825660151e-05
ACSS1,7.44996825660151e-05
AGAP6,7.44996825660151e-05
BRD3,7.44996825660151e-05
IL1RL2,7.44996825660151e-05
NBPF11,7.44996825660151e-05
EGLN1,7.44996825660151e-05
ZNF414,7.44996825660151e-05
ATP2B4,7.44996825660151e-05
CENPJ,7.44996825660151e-05
SLC35D1,7.44996825660151e-05
HOXA7,7.44996825660151e-05
FAM161A,7.44996825660151e-05
HPX,7.44996825660151e-05
UCP2,7.44996825660151e-05
TSHZ3,7.44996825660151e-05
TAGLN,7.44996825660151e-05
TMEM231,7.44996825660151e-05
MYLIP,7.44996825660151e-05
C5orf46,7.44996825660151e-05
AQP7,7.44996825660151e-05
NTF4,7.44996825660151e-05
RAB27B,7.44996825660151e-05
CTSD,7.44996825660151e-05
RBBP4,7.44996825660151e-05
FBXO2,7.449968256601508e-05
ZNF582,7.447694151517077e-05
C3,7.443553243751383e-05
CSRP1,7.43499995064787e-05
GRAMD4,7.42779573202829e-05
C1GALT1C1,7.42779573202829e-05
ANO9,7.415477662820946e-05
TMEM88,7.415477662820946e-05
LYL1,7.39553926477247e-05
BRI3,7.390383887160167e-05
CDK12,7.381164170933994e-05
ALDH1L2,7.372364420595246e-05
MAP2K3,7.371944758925311e-05
COL9A3,7.362834124945348e-05
DDC,7.36185252457785e-05
MPDZ,7.360606263624598e-05
ZNF423,7.360606263624598e-05
IDE,7.357993339853343e-05
RNF207,7.34914959785833e-05
RYR1,7.342569813752699e-05
INPP5D,7.337089949683308e-05
ZNF224,7.32925117836954e-05
TLCD1,7.328501382852571e-05
SMAGP,7.324179032225343e-05
AGAP3,7.316933109162196e-05
BCO2,7.316933109162196e-05
MGAT5,7.31311848127863e-05
PLEKHA7,7.302151426113386e-05
SGSH,7.294608866434511e-05
GORAB,7.29229697074751e-05
SORBS2,7.290057321800717e-05
CUEDC1,7.285598056545309e-05
HIST2H2AA4,7.277515287698698e-05
PLXNB1,7.276220846527748e-05
NUMA1,7.254533727883681e-05
BRWD1,7.250415535442539e-05
IKBIP,7.244631398597358e-05
HMBOX1,7.243024693918138e-05
SLCO3A1,7.243024693918138e-05
KIF3C,7.243024693918137e-05
EIF3J,7.243024693918137e-05
RAP2C,7.243024693918137e-05
ARHGEF19,7.243024693918137e-05
TAB2,7.243024693918137e-05
SYTL1,7.243024693918137e-05
LIPA,7.243024693918137e-05
SCHIP1,7.243024693918137e-05
ARHGAP11B,7.243024693918137e-05
RPL7,7.243024693918137e-05
MSL2,7.243024693918137e-05
DCLK1,7.243024693918137e-05
SCD5,7.243024693918137e-05
SMOC1,7.243024693918137e-05
ST5,7.243024693918135e-05
RNF169,7.243024693918135e-05
ZBTB17,7.243024693918135e-05
AP3M2,7.243024693918135e-05
CDS1,7.243024693918135e-05
SLC27A3,7.243024693918135e-05
MAFB,7.243024693918135e-05
PPIF,7.243024693918135e-05
MOV10,7.243024693918135e-05
ATP6V1B2,7.243024693918134e-05
KDM5A,7.243024693918134e-05
NIPSNAP1,7.243024693918134e-05
SNTB1,7.243024693918134e-05
DDAH2,7.243024693918134e-05
GABARAPL2,7.243024693918134e-05
POM121C,7.243024693918134e-05
CDC42SE1,7.243024693918134e-05
CYP26B1,7.243024693918134e-05
PYGL,7.243024693918134e-05
TMOD3,7.243024693918134e-05
SH3BP4,7.243024693918134e-05
ANG,7.243024693918134e-05
CAMKK1,7.243024693918134e-05
JMJD1C,7.243024693918134e-05
MTUS1,7.243024693918134e-05
FAM126A,7.243024693918134e-05
RNF20,7.243024693918134e-05
TMEM176A,7.243024693918134e-05
DYRK1B,7.24302469391813e-05
PDIA6,7.235788905013128e-05
C1R,7.234180951923122e-05
ADNP,7.228208688075858e-05
GRHL1,7.206845749393072e-05
3-Sep,7.191288803247293e-05
KHK,7.191288803247293e-05
IL7,7.191288803247293e-05
EIF3A,7.190256379708406e-05
ABHD6,7.177447772756125e-05
SHROOM1,7.174043506357012e-05
SLC39A8,7.17404350635701e-05
CKS1B,7.17404350635701e-05
NEURL4,7.167772489305999e-05
CUL4B,7.16457637172392e-05
CASP8,7.156798209466736e-05
ANXA11,7.156798209466734e-05
NAP1L2,7.14563516149049e-05
DLL1,7.139552912576443e-05
ZNF609,7.105062318795884e-05
NPC1,7.102438034486493e-05
MATN2,7.08983726890975e-05
SNORD83A,7.067492207713488e-05
C11orf96,7.051063470614546e-05
FAM114A2,7.045935586600631e-05
DNM3,7.040749031144908e-05
TGFB1I1,7.028945146314639e-05
LIMA1,7.02052146486759e-05
SLC22A23,7.020162395643733e-05
PRMT6,7.017268080081723e-05
HOXA5,7.012186008530052e-05
KIF9,7.005914088915065e-05
XKR6,7.000993635540321e-05
SH3BGRL3,6.99968196704737e-05
ADARB1,6.994692418698082e-05
FBXL8,6.984345240563916e-05
TNNI3,6.984345240563916e-05
HYI,6.984345240563916e-05
MATK,6.984345240563916e-05
CD36,6.984345240563916e-05
HIVEP3,6.984345240563916e-05
RDH10,6.984345240563916e-05
PODXL2,6.984345240563916e-05
NPHP3,6.984345240563916e-05
TREM1,6.984345240563916e-05
C11orf49,6.984345240563916e-05
CMTM7,6.984345240563916e-05
TMCC3,6.984345240563916e-05
AK3,6.984345240563916e-05
TBC1D4,6.984345240563916e-05
HSD11B1,6.984345240563916e-05
TUBE1,6.984345240563916e-05
ALDH3A2,6.984345240563916e-05
MBOAT1,6.964446821075122e-05
ACTR2,6.964135345383625e-05
CREB1,6.952766190414174e-05
CEBPA,6.948542254363122e-05
RNF41,6.932609349893073e-05
PEAK1,6.92891392913087e-05
GINS4,6.922516664052733e-05
ANKRD10,6.916271700207547e-05
BNC2,6.913796298740039e-05
DOK3,6.913796298740038e-05
ALDH3A1,6.911914993624731e-05
DAGLA,6.908263048400904e-05
SCN1A,6.898118756112509e-05
IRF3,6.892812510915501e-05
KCTD5,6.88904228406499e-05
UBE2Q2,6.883122845773128e-05
CX3CL1,6.876893775324473e-05
FLJ22447,6.855005513886803e-05
NEGR1,6.84340953839162e-05
RFC3,6.833685778720247e-05
PRKAR2A,6.829137568551387e-05
ZNF862,6.829137568551385e-05
PHPT1,6.829137568551383e-05
SPECC1,6.816964417805301e-05
ARPP19,6.816964417805301e-05
NUDT3,6.815108486800889e-05
ARMCX1,6.813591315689673e-05
PARM1,6.803547773165797e-05
CSF3R,6.786136308773026e-05
FBXL19,6.77269841509228e-05
GOLPH3L,6.75670732161221e-05
FLNC,6.748563250784117e-05
ELMO2,6.745822627730808e-05
ZNF439,6.74044747025851e-05
SLC12A8,6.736619393366382e-05
PPM1A,6.725665787209698e-05
CALU,6.725665787209696e-05
RNF146,6.725665787209695e-05
SLC16A2,6.725665787209694e-05
NACC1,6.725665787209694e-05
CCND3,6.725665787209694e-05
FASN,6.725665787209694e-05
SLC4A11,6.71816783204001e-05
MAP3K1,6.677378955916911e-05
CCNL2,6.673929896538854e-05
MYH11,6.672808329147971e-05
CYB5R4,6.656684599648569e-05
GEN1,6.655116845385818e-05
KIAA0355,6.651757371965635e-05
RAI1,6.651757371965635e-05
TMEM170A,6.651757371965635e-05
SPON1,6.651757371965635e-05
IFITM1,6.651757371965635e-05
MZF1,6.651757371965635e-05
TIMP4,6.651757371965635e-05
NDRG1,6.645187735055057e-05
DSEL,6.634939101474594e-05
PIK3CB,6.62219400586801e-05
DNM1,6.618770307220658e-05
COBL,6.594570317636518e-05
ZNF83,6.594570317636518e-05
SERINC3,6.5937676923126e-05
SMARCA2,6.585239798245982e-05
HSPD1,6.579744044291927e-05
TMEM52,6.562289290354394e-05
LUZP1,6.56105158962065e-05
IFIT3,6.539615564989539e-05
ENTPD2,6.53424299172757e-05
EXOSC3,6.533917381226848e-05
NFKB1,6.533917381226848e-05
RPL26,6.533917381226848e-05
NUDT8,6.519546268222675e-05
MYLPF,6.518722224526319e-05
DDX58,6.518722224526319e-05
CCDC24,6.516074560325854e-05
ATP1A1,6.503940541477506e-05
AVL9,6.470029621541999e-05
BAZ1A,6.466986333855478e-05
SLC19A1,6.466986333855477e-05
IP6K2,6.466986333855473e-05
PPP1R3B,6.466986333855473e-05
HDHD3,6.44657891121963e-05
ABHD14A,6.445167221776627e-05
PDCD6IP,6.43328084778263e-05
KIF26B,6.416493347464963e-05
ENOX1,6.398639588654866e-05
FZD2,6.396437392031593e-05
RAN,6.385687077087008e-05
CHORDC1,6.385687077087008e-05
SGSM2,6.380759849404077e-05
KDM6A,6.380759849404066e-05
PDPR,6.378490731392194e-05
MTMR9,6.375453604207061e-05
DSC2,6.371683377356555e-05
RPS5,6.367494236411547e-05
ZNF428,6.367494236411547e-05
PCP4,6.363514552513789e-05
PCDHB10,6.363514552513789e-05
SGSM1,6.361808973700465e-05
RDH11,6.356123710989386e-05
TRIM28,6.356123710989382e-05
ABCA2,6.338551080791495e-05
PKIA,6.338551080791495e-05
EPPK1,6.337646607178366e-05
ATRX,6.337646607178366e-05
ARHGAP12,6.337646607178366e-05
MIF,6.335007020919655e-05
MFAP5,6.327303493136164e-05
TPST1,6.311778661842945e-05
AP1AR,6.311778661842945e-05
RILPL1,6.311778661842945e-05
RBM7,6.311778661842945e-05
TST,6.282215295745316e-05
FZD4,6.280496495390803e-05
TRAM1,6.273657479243375e-05
COPS8,6.242797474281823e-05
MMP17,6.21502582734164e-05
NFIX,6.213682037973557e-05
OSGIN1,6.20830688050126e-05
LMTK2,6.208306880501259e-05
PTGR1,6.208306880501259e-05
METTL7A,6.208306880501259e-05
PIGL,6.208306880501259e-05
ANKRD6,6.208306880501259e-05
CDKL3,6.208306880501259e-05
VAMP5,6.208306880501259e-05
CBX1,6.208306880501259e-05
FRMD4B,6.208306880501259e-05
MR1,6.208306880501259e-05
CACNA1D,6.208306880501259e-05
RDH5,6.208306880501259e-05
IRF1,6.208306880501259e-05
FRYL,6.208306880501259e-05
CATSPERB,6.208306880501259e-05
SCNN1D,6.208306880501259e-05
C8orf44,6.208306880501259e-05
DOK1,6.208306880501259e-05
CFD,6.208306880501259e-05
XPOT,6.208306880501259e-05
KLF2,6.208306880501259e-05
ACAN,6.208306880501259e-05
CEP68,6.208306880501259e-05
MEF2A,6.208306880501259e-05
USP51,6.208306880501259e-05
PCDHB5,6.208306880501259e-05
SLC36A1,6.208306880501259e-05
TRAPPC10,6.208306880501259e-05
GZMM,6.208306880501259e-05
LIN9,6.208306880501259e-05
MOCOS,6.208306880501259e-05
ZNF627,6.208306880501259e-05
GPX8,6.208306880501259e-05
RAB3A,6.208306880501259e-05
P2RY10,6.208306880501259e-05
SAMD4A,6.208306880501259e-05
PDPN,6.208306880501259e-05
DGKA,6.208306880501259e-05
HRASLS,6.208306880501259e-05
IL4R,6.208306880501259e-05
VPS41,6.208306880501259e-05
PNCK,6.208306880501259e-05
HOXB9,6.208306880501259e-05
MSR1,6.208306880501259e-05
SCAMP4,6.208306880501259e-05
PLEKHG2,6.208306880501259e-05
GRIP1,6.208306880501259e-05
GMIP,6.208306880501259e-05
SLC33A1,6.208306880501259e-05
SEMA3C,6.208306880501259e-05
LARP6,6.208306880501259e-05
ARSE,6.208306880501259e-05
OCRL,6.208306880501259e-05
ATXN7,6.208306880501259e-05
ZNF396,6.208306880501259e-05
PSME3,6.208306880501259e-05
SOCS6,6.208306880501259e-05
ZNF529,6.208306880501259e-05
MID1IP1,6.208306880501259e-05
KBTBD3,6.208306880501259e-05
JPH2,6.193960193831413e-05
INSR,6.192388144910233e-05
CNRIP1,6.181888553350183e-05
LPAR3,6.178743514403633e-05
RAB5A,6.167993199459043e-05
IPPK,6.167462756287445e-05
TIAM1,6.160550673728172e-05
SIAE,6.156570989830413e-05
AGMAT,6.146838495545795e-05
DYSF,6.142261062623593e-05
SLC7A11,6.140083727968275e-05
DHRS9,6.139135173057364e-05
PDE4DIP,6.136764763790931e-05
YES1,6.130703044494996e-05
CCNT2,6.130703044494996e-05
FCN3,6.129720717456936e-05
NAALADL1,6.124410841575557e-05
CRYBB2P1,6.106716404274875e-05
DUSP8,6.0889163635685506e-05
S100A11,6.0865753730404555e-05
CAPN3,6.085126188427815e-05
CD40,6.077422474161556e-05
S1PR2,6.0746203663000965e-05
KHDC1,6.0703445053790125e-05
DOCK1,6.070344505379011e-05
PPFIBP2,6.0651308109703135e-05
RICTOR,6.060490050013136e-05
SYNC,6.060490050013131e-05
BLMH,6.060331678224506e-05
SDS,6.056884761464645e-05
CLSTN3,6.055372124187683e-05
BAIAP2,6.0530992084887275e-05
S100A16,6.0530992084887214e-05
RPS3A,6.052698155072675e-05
ARRDC3,6.0521420693234174e-05
VAV2,6.048245269089405e-05
DNA2,6.045652375740681e-05
CISH,6.044930383645956e-05
PIK3C2B,6.040514802649879e-05
SNCG,6.0403967903188876e-05
GDPD5,6.039170314846578e-05
GLTP,6.0390682314001444e-05
SNORD116-4,6.0358539115984474e-05
FOXN2,6.035853911598447e-05
ACSL3,6.033157881356807e-05
PDLIM5,6.030926683915508e-05
CYP2J2,6.0309266839155055e-05
ARSB,6.0309266839155055e-05
CCDC112,6.0309266839155055e-05
HSPH1,6.027989524634415e-05
PER3,6.025709619310045e-05
USP2,6.025709619310044e-05
PTPRN2,6.021290509056072e-05
QKI,6.020176368970919e-05
SPPL3,6.020176368970914e-05
FAM131A,6.020176368970912e-05
MAP4K4,6.01877443487058e-05
DDX18,6.016964088973787e-05
NGEF,6.015007948324478e-05
TMX4,6.014297290485594e-05
KCTD11,6.012807201468586e-05
TNFAIP6,6.011248742559515e-05
HLA-DOB,6.010941350873358e-05
CILP2,6.0099859662630085e-05
DHRS1,6.0096804573017384e-05
APOL3,6.0080389166141174e-05
HOOK2,6.0080389166141174e-05
DEFB1,6.0080389166141174e-05
TLE1,6.0080389166141174e-05
LUM,6.006603646925481e-05
RABEP2,6.0044066055044094e-05
